Zip,ProductQuantity
15212,6
15212,3
15212,20
15212,50
15024,1165
15212,2
15212,1
15212,3
15212,199
15227,4
15227,4
15227,5
15227,8
15227,197
15024,1
15024,1
15024,2
15024,64
15221,10
15221,10
15221,8
15221,10
15147,1
15147,2
15037,5
15037,5
15136,2
15136,2
15136,4
15136,74
15136,12
15221,8
15133,2
15133,2
15133,4
15133,4
15133,89
15147,209
15147,20
15108,5
15024,30
15024,30
15132,58
15120,1
15120,1
15120,34
16057,2
16050,10
15206,12
15132,78
15206,6
15217,8
16646,80
15218,13
15424,10
15424,10
15424,20
15424,542
16117,1
16117,5
16117,8
15146,1
15146,2
15146,1
15146,3
15210,30
15216,12
15235,15
15235,5
15235,10
15235,5
15235,10
15235,8
15235,10
15034,1
15034,4
15034,4
15034,4
15034,4
15236,2
15236,3
15235,6
15235,10
15235,8
15137,1
15137,2
15137,1
15137,2
15137,83
15370,50
15370,50
15221,1
15221,39
15221,2
15236,2
15236,3
15108,7
15236,7
15236,8
15236,8
15061,10
15061,10
16001,10
15236,10
15236,11
15108,12
15236,7
15061,20
15024,10
15219,20
15219,20
15108,21
15108,21
15108,23
15108,26
15223,18
15108,36
15108,36
15090,20
15090,18
15223,15
15090,15
15090,10
15090,32
15090,38
15219,60
15090,29
15090,10
15090,45
15090,35
15090,20
15090,28
15090,35
15090,35
15090,45
15090,45
15090,35
15090,28
15219,80
15090,50
15090,42
15090,45
15090,35
15090,45
16059,25
15102,29
16059,25
15061,25
15090,35
15530,3
15219,20
15219,40
15223,18
15223,29
15061,20
15061,125
15102,160
15061,200
15905,131
15905,243
15061,20
15061,45
15061,740
16059,35
16059,45
15061,60
15061,25
15061,2010
15061,230
15025,2
15935,1
15935,2
15935,6
15204,1
15208,8
15205,4
15224,6
15210,2
15210,8
15210,195
15110,192
15206,2
15206,2
15206,40
15206,2
15131,5
15131,7
15131,147
15206,5
15206,129
15104,20
15035,2
15035,3
15035,4
15035,4
15035,225
15207,3
15108,1
15108,156
15236,8
15108,6
15212,4
15222,1
15222,1
15222,1
15222,1
15222,1
15222,3
15222,3
15222,3
15131,5
15136,2
15136,1
15136,4
15214,1
15214,1
15219,1
15208,2
15208,2
15208,4
15208,4
15208,2
15235,10
15216,8
15216,10
15219,2
15219,4
15219,4
15065,10
15065,20
15065,10
15222,4
15222,3
15222,3
15126,5
15120,2
15120,3
15108,100
15106,4
15238,0
15238,1
15238,1
15238,2
15238,1
15238,1
15238,2
15238,122
15210,2
15210,2
15210,246
15235,8
15235,4
15226,2
15226,12
15226,12
15140,309
15207,1
15207,212
15224,5
15224,11
15224,100
15221,5
15221,172
15214,1
15214,127
15101,1
15101,5
15101,6
15101,15
15101,6
15101,5
15034,4
15034,3
15212,2
15226,2
15226,604
15239,3
15239,5
15239,4
15239,5
15132,69
15132,6
15132,8
15104,9
15104,9
15104,9
15104,9
15221,1
15221,1
15221,1
15221,2
15221,2
15221,1
15221,172
15926,2
15926,5
15926,10
15926,10
15926,10
15926,5
15926,5
15926,15
15926,15
15926,15
15110,-233
15110,-35
15212,6
15212,15
15701,3
15202,5
15202,5
15108,8
15108,8
15108,8
15108,8
15208,5
15552,8
15552,10
15552,10
15552,8
15552,8
15552,6
15552,10
15552,10
15552,14
15024,1
15024,221
15132,4
16001,1
16001,3
16001,1
16001,2
16001,2
15236,0
15236,1
15236,1
15236,1
15229,3
15229,10
15229,5
15120,4
15120,4
15120,88
15147,126
15147,12
15147,12
15045,4
15045,4
15045,8
15045,4
15045,4
15045,4
15221,7
15221,7
15221,445
15208,4
15024,15
15024,15
15024,25
15024,440
15024,30
15024,40
15024,20
15024,20
15236,288
15108,1
15108,148
15202-1730,2
15202-1730,141
15147,2
15207,2
15207,100
15206,6
15206,12
15206,25
15211,9
15024,3931
15120,3
15218,5
15218,7
15218,7
15218,7
15210,179
15218,1
15218,2
15218,2
15116,1
15116,1
15116,2
15116,1
15116,1
15116,1
15116,1
15116,1
15116,2
15116,1
15116,2
15116,2
15116,4
15203,1
15203,2
15140,174
15221,312
15146,1
15146,1
15146,1
15146,1
15146,2
15146,1
15146,1
15146,1
15146,1
15146,2
15146,2
15025,221
15037,3
15037,6
15037,4
15037,3
15037,3
15037,4
15037,251
15206,1
15206,203
15024,-15
15132,52
15221,1
15221,1
15221,1
16101,6
16101,7
16101,4
16132,6
16132,7
16132,4
16101,5
16101,5
16101,3
16101,5
16101,5
16101,3
16101,6
16101,7
16101,4
16141,4
16141,6
16141,3
16120,3
16120,4
16120,2
16102,3
16102,3
16102,2
16143,4
16143,2
16143,5
15424,7
15106,1
15106,2
15106,2
15106,2
15106,2
15106,2
15106,5
15106,2
15106,4
15106,6
15106,6
15106,5
15106,8
15014,4
15014,5
15014,2
15014,5
15014,5
15014,2
15014,5
15014,10
15219,2
15133,116
15108,1
15108,1
15108,745
15145,4
15145,4
15145,4
15145,72
15074,2
15074,3
16201,66
15136,2
15136,168
15010,40
15010,40
15010,40
15010,40
15701,42
15213,2
15213,3
15213,5
15213,2
15213,4
15061,10
15131,25
16117,7
16117,30
15701,5
16059,575
15102,725
15024,1725
15108,2
15108,178
15110,43
15024,10
15208,2
15238,1
15238,1
15238,1
15238,2
15238,1
15238,2
15238,83
15106,33
15106,18
15215,103
15140,206
15024,1
15024,290
15147,12
15147,12
15147,559
15221,187
15104,101
15207,1
15207,1
15207,237
15214,15
15214,1
15226,3
15226,65
15219,5
15219,10
15219,7
15132,142
15221,212
15110,6880
15236,6
15108,7
15108,7
15108,8
16001,8
15108,9
15108,9
16001,10
15236,10
16001,10
16001,10
15108,11
15108,11
15108,12
16001,12
15108,12
16001,12
15108,13
15236,13
15108,14
16001,16
16001,16
15223,5
16001,18
15061,20
15061,20
15236,20
15219,20
15223,9
15219,20
15223,14
15205,12
15108,24
16001,25
15236,19
15202-1730,26
15108,26
15061,30
15024,30
15024,30
15205,16
15108,32
15701,11
16001,36
15219,40
15219,40
15701,11
15701,21
15701,15
15701,18
15701,21
15223,37
15701,31
15223,28
15701,21
15701,21
15701,16
15219,60
15219,60
15701,26
15701,16
15701,16
15219,80
15219,80
15701,34
15701,35
15701,22
15701,63
15530,45
15223,11
15530,45
15223,72
15203,126
15061,10
15061,90
15219,20
15701,45
15223,36
15061,50
15061,30
15061,30
15061,152
15061,100
15905,256
15102,187
15061,100
15061,40
15061,1460
15061,1450
15061,10
15061,25
15061,2860
15061,370
15110,-40
15212,4
16033,6
16033,6
15110,318
15037,8
15037,5
15037,5
15037,5
15037,3
15037,6
15037,9
15037,79
15037,6
15116,1
15116,2
15116,2
15116,5
15108,762
15110,30
15110,15
15110,7
15110,10
15110,10
15110,20
15236,1
15236,2
15236,65
15210,11
15147,15
15221,106
15226,0
15226,1
15226,6
15226,6
15226,6
15120,3
15212,2
15137,1
15137,95
16001,10
16059,484
15024,755
15206,12
15206,20
15208,8
15235,10
15235,10
15235,20
15235,10
15235,20
15228,6
15228,4
15228,6
15228,6
15228,6
15228,4
15228,6
15228,10
16201,45
16101,1
16101,1
16101,1
16101,1
15014,5
15003,4
15003,10
15003,10
15003,10
15003,10
15003,20
15122,2
15122,2
15122,6
15213,1
15146,1
15146,1
15146,1
15146,2
15146,300
15133,50
15133,4
15206,3
15206,3
15210,4
15210,7
15210,4
15210,7
15210,5
15108,65
15024,1188
15110,29
15110,29
15110,96
15110,185
15110,1667
15110,682
16201,45
16201,88
16201,88
15217,5
15226,1
16117,5
15101,20
15701,13
15701,7
15221,2
15221,2
15221,305
15701,65
15701,65
15701,65
15701,65
16059,1619
15132,1
15132,1
15110,362
15206,2
15206,2
15206,66
15001,3
15201,1
15201,2
15201,2
15201,4
15201,206
15212,0
15212,5
15088,4
15088,8
15088,4
15088,8
15088,10
15207,36
15219,1
15219,3
15219,3
15219,3
15108,8
15108,20
15132,4
15132,4
15221,2
15210,3
15224,3
15224,4
15224,5
15108,143
15110,1
15110,2
15110,282
15206,2
15206,3
15206,5
15206,29
15206,2
15206,3
15206,2
15206,3
15206,1
15206,4
15206,4
15206,3
15206,7
15206,1
15206,28
15206,3
15206,4
15206,5
15206,1
15206,3
15206,12
15206,5
15206,8
15206,1
15206,6
15206,10
15206,2
15206,8
15206,1
15206,1
15206,1
15206,18
15206,31
15206,3
15206,3
15206,4
15206,2
15206,5
15206,6
15206,6
15206,2
15206,2
15206,7
15206,2
15206,2
15206,4
15206,13
15206,7
15206,18
15206,3
15206,2
15206,2
15206,5
15206,4
15206,4
15206,4
15206,1
15206,4
15206,3
15206,3
15206,1
15206,4
15206,2
15206,2
15206,1
15206,2
15206,6
15206,3
15206,2
15206,1
15206,2
15206,2
15206,13
15206,1
15206,1
15206,2
15206,4
15206,4
15206,5
15206,2
15206,3
15206,11
15206,8
15206,2
15206,2
15206,2
15206,2
15206,4
15206,1
15206,1
15206,5
15206,2
15206,3
15206,2
15206,7
15206,2
15206,7
15206,3
15206,4
15206,2
15206,2
15206,3
15206,18
15206,2
15206,36
15206,3
15206,3
15206,2
15206,4
15206,5
15206,2
15206,3
15206,35
15206,3
15206,12
15206,6
15206,6
15206,1
15206,7
15206,2
15206,5
15206,12
15206,14
15206,28
15206,4
15206,10
15206,12
15206,2
15206,5
15206,7
15206,4
15206,13
15206,2
15206,6
15206,2
15206,2
15206,2
15206,1
15206,13
15206,5
15206,6
15206,18
15206,2
15206,3
15206,2
15206,3
15206,2
15206,2
15206,1
15206,2
15206,3
15206,1
15206,7
15206,4
15206,4
15206,2
15206,3
15206,4
15206,1
15206,1
15206,4
15206,3
15206,2
15206,1
15206,3
15206,2
15206,1
15206,1
15206,4
15206,1
15531,6
15108,8
15236,8
15108,9
15061,10
15061,10
15108,11
16001,12
15236,12
15090,10
15219,15
15061,15
15108,17
15202-1730,18
15061,20
15531,23
15236,23
15090,10
15701,12
15090,20
15701,21
15701,15
15531,33
15223,21
15090,15
15090,20
15701,18
15102,3
15701,24
15701,25
15701,24
15090,20
15701,24
15701,26
15701,19
15090,20
15701,31
15701,32
15701,32
15090,35
15701,34
15219,60
15701,43
15206,50
15219,80
15219,80
15701,44
15530,30
15701,53
15102,130
15219,145
15219,190
15219,20
15701,71
15223,12
15239,5
15701,65
15120,400
15061,80
15221,51
15102,43
15061,40
15061,30
15061,520
15061,100
15061,20
15061,10
15061,125
15905,269
15061,110
15061,1090
15205,6
15205,6
15205,6
16059,10
15220,2
15220,5
15220,3
15220,4
15140,423
15136,10
15221,4
15221,4
15221,4
15221,7
15221,265
15206,45
15224,75
15224,804
15239,5
15239,5
16023,4
16023,8
16023,6
15132,4
15132,449
15065,10
15126,3
15126,8
16037,1
16037,1
16037,4
16037,5
16037,5
16037,2
16037,9
15236,5
15236,5
15236,5
15236,9
15236,7
15024,1
15024,1
15229,2
15229,2
15229,2
16001,3
16001,2
16001,3
16001,6
15223,1
15223,1
15223,3
15223,1
15223,1
15223,1
15223,2
15223,2
16057,4
16057,12
16057,8
16057,6
15208,5
15236,234
15221,4
15221,3
15221,6
15221,6
15147,12
15147,12
15147,11
15147,12
15147,203
15147,20
15218,221
15227,3
15227,3
15227,3
15227,3
15227,6
15227,3
15227,105
15024,5
15024,268
15024,30
15024,15
15218,3
15218,3
15145,39
15145,2
15145,6
15145,6
15145,6
15145,5
15145,6
15108,148
15206,20
15206,20
15216,2
15216,6
16059,10
16105,1
15215,133
15224,1
15224,1
15110,453
15207,5
15207,4
15120,3
15207,1
15140,126
15215,5
15146,1
15146,2
15146,1
15146,1
15146,1
15146,6
15206,1
15037,173
15235,114
15104,8
15025,241
15206,4
15208,3
15208,4
15061,3
15236,3
15236,15
15061,21
15236,20
15701,11
15701,12
15108,33
15108,33
15701,16
15701,21
15701,16
15701,32
15701,31
15219,60
15061,20
15701,96
15108,476
15221,70
15228,6
15905,173
15061,100
15061,115
15061,210
15061,4169
16101,1
15148,3
15148,6
15221,1
15221,1
15131,3
15131,6
15131,6
15131,6
15224,201
15131,11
15236,2
15236,5
15236,10
15210,1
15210,75
15235,3
15221,2
15236,2
15236,8
15144,4
15144,5
15144,5
15144,4
15144,10
15207,2
15207,1
15207,2
15207,2
15207,2
15035,4
15035,10
15035,10
15035,202
15213,17
15102,2
15102,2
15102,2
15213,4
15213,10
15219,150
15530,32
16059,5
16059,10
16059,25
15102,104
15061,2035
15061,100
15219,60
15219,20
15219,20
16059,85
16059,120
15108,425
15108,2
15212,10
15224,4
15224,6
15224,8
15203,86
15206,5
15206,6
15206,3
15206,1
15206,6
15206,2
15206,1
15206,2
15206,2
15206,3
15206,1
15206,4
15206,1
15206,3
15206,3
15206,5
15206,4
15206,2
15206,2
15206,13
15206,2
15206,7
15206,10
15206,3
15206,12
15206,2
15206,5
15206,2
15206,2
15206,3
15206,12
15206,6
15206,3
15206,3
15206,3
15206,2
15206,5
15206,2
15206,6
15206,4
15206,8
15206,12
15206,7
15206,18
15206,1
15206,2
15206,2
15206,4
15206,5
15206,4
15206,5
15206,4
15136,19
15108,125
15108,7
16023,7
15204,3
15204,3
15204,2
15204,4
15204,5
15204,5
15024,20
15203,1
15203,2
15203,3
15203,2
16059,300
15102,600
15024,7302
15108,4
15108,6
15108,7
15108,8
15108,9
15108,12
15108,13
15238,4
15238,3
15238,3
15475,69
15238,7
15475,80
15475,80
15475,175
15475,208
15201,2
15201,5
15201,5
15201,4
15201,10
15223,3
15140,207
15221,88
15221,4
15224,325
15110,193
15239,5
15239,6
15239,108
15227,11
15101,1
15101,55
15101,6
15101,5
15101,10
15132,84
15226,145
15219,8
15219,90
15221,143
16101,641
15005-1716,8
15005-1716,2
15005-1716,2
15005-1716,2
15005-1716,2
15005-1716,2
15005-1716,2
15005-1716,4
15005-1716,6
15210,5
15210,4
15210,10
15210,3
15108,7
15108,7
15108,6
15212,6
15212,3
15236,370
15024,127
15147,1
15205,1
15205,1
15205,1
15205,3
15205,3
15222,4
15147,337
15221,55
15221,2
15045,5
15133,2
15133,221
15132,90
15132,7
15108,166
15206,25
16057,6
15213,1
15213,1
16101,146
15140,88
15146,1
15146,1
15146,1
15146,2
15146,1
15146,1
15146,1
15146,1
15210,2
15203,2
15227,2
15227,1
15227,197
15235,6
15235,9
15235,6
15235,9
15122,4
15122,4
15122,8
15122,6
15221,119
16050,1211
15120,59
15216,3
15216,8
15216,6
15024,4493
15201,1
15935,7
15935,36
15131,9
15131,4
15131,5
15131,9
15110,479
15207,1
15207,1
15207,1
15207,2
15207,1
15207,3
15207,3
15207,2
15207,3
15207,3
15501,110
15370,40
15370,81
15120,6
15207,1
15148,163
15131,5
15145,4
15145,2
15145,74
15145,4
15145,4
15204,3
16101,5
16101,5
16101,7
16101,8
16101,8
16101,10
16101,10
16101,10
16101,10
15236,11
16101,12
16101,13
16101,15
15061,15
16101,15
16101,15
16101,16
16101,17
16101,18
16101,20
16101,20
16101,20
16101,20
16101,20
16101,20
16101,22
16101,22
16101,25
16101,25
16101,25
16101,25
16101,25
16101,25
16101,26
16101,27
15236,30
16101,31
16101,34
16101,35
15223,9
16101,43
15223,28
15219,60
15102,10
16101,75
15219,80
15221,50
15223,10
15061,30
15102,138
15905,207
16059,45
15061,30
15061,80
15061,990
15210,1
15210,233
15214,1
15226,6
15108,112
15235,10
15235,10
15132,206
15108,180
15220,4
15220,4
15220,8
15701,60
15701,85
15701,85
15701,85
15207,2
15005-1716,4
15116,2
15116,2
15116,5
15221,1
15221,4
15207,1
15207,1
15207,244
15224,245
15212,3
15214,1
15214,49
15226,1
15226,217
15034,4
15034,2
15034,2
15034,4
15034,8
15211,15
15132,117
15132,4
15106,5
15221,1
15221,1
15221,1
15126,4
15126,5
15126,5
15140,240
16059,10
15213,5
15213,6
15213,5
15213,5
15213,5
15213,6
15213,3
15213,5
15213,4
15213,5
15213,6
15213,5
15213,3
15213,5
15213,4
15024,460
15212,6
15202,2
15202,4
15229,2
15229,5
15037,2
15037,3
15037,6
15037,326
15024,1
15024,153
15233,2
15133,15
15236,129
15243,1
15243,1
15243,1
15243,1
15243,1
15243,1
15243,1
15243,1
15243,2
15243,2
15147,1
15147,1
15147,1
15147,1
15108,474
15147,218
15221,331
15024,12
15202-1730,2
15202-1730,140
15132,10
15120,145
15110,181
15424,10
15424,4
15424,4
15424,258
15206,12
15210,63
15207,1
15207,8
15207,1
15207,1
15207,1
15207,1
15140,10
15146,1
15146,2
15146,1
15146,1
15037,116
15025,44
15212,2
15217,10
15221,1
15221,1
15110,476
15205,4
15207,13
15207,13
15106,2
15106,2
15106,4
15106,6
15224,1
15224,2
15238,1
15238,1
15235,5
15235,8
15235,8
15108,12
15131,64
15110,131
15035,6
15035,6
15035,10
15108,106
15236,2
15236,71
15214,1
16201,40
15235,6
16059,750
15024,1780
15210,2
15210,4
15210,4
15210,3
15210,2
15102,450
15235,1
15145,21
15145,4
15145,4
15145,4
15145,4
15024,20
15106,2
15108,1
15108,153
15219,5
15219,3
15905,120
15905,93
15056,3
15056,2
15056,2
15140,333
15221,4
15221,4
15221,7
15101,6
15214,2
15214,1
15214,2
15214,41
15233,3
16033,5
16033,6
16033,5
15213,1
15034,4
15224,50
15224,434
15132,30
15221,2
15221,128
15065,20
15065,10
15211,4
15226,1
15226,147
15108,1
15108,8
15108,8
15108,4
15212,6
15226,6
15226,12
15226,6
15226,12
15226,12
15235,12
15235,8
15235,8
15236,31
15236,3
15108,49
15218,5
15218,6
15221,250
15218,2
15024,1
15024,1
15024,131
15221,8
15221,279
15213,2
16059,480
15104,185
15206,12
15207,2
15110,63
15207,4
15207,6
15207,4
15207,6
15207,6
15236,2
15108,4
15236,4
16001,5
15236,5
15238,6
15108,7
15238,4
15238,4
15238,4
15108,9
16001,10
15061,10
15236,5
16001,10
15108,11
15202-1730,13
15236,13
15108,13
15238,11
15236,15
15236,10
15108,15
15223,11
15223,11
15108,17
15061,20
15061,20
15108,21
15061,25
15061,25
15238,2
15223,17
15205,15
15236,23
15223,22
15205,13
15219,40
15207,1
15207,60
15238,3
15238,4
15219,60
15219,60
15219,80
15219,80
15219,80
15219,80
15061,30
16037,120
15219,120
15102,193
15219,20
15219,20
15061,45
15219,40
15219,20
15219,20
15219,20
15221,60
15223,11
15530,98
15905,200
15061,40
15061,5
15061,50
15061,5
15061,267
15061,55
15061,120
15061,4820
15061,260
15206,3
15206,8
15206,3
15206,8
15206,5
15206,14
15206,3
15206,6
15206,11
15206,2
15206,1
15206,2
15206,4
15206,1
15206,1
15206,4
15206,7
15206,5
15206,5
15206,6
15206,5
15206,6
15206,3
15206,7
15206,3
15206,4
15206,8
15206,4
15206,1
15206,2
15206,4
15206,2
15206,6
15206,13
15206,24
15206,2
15206,6
15206,3
15206,1
15206,3
15206,8
15206,1
15206,2
15206,1
15206,1
15206,3
15206,3
15206,3
15206,13
15206,2
15206,6
15206,2
15206,14
15206,1
15206,2
15206,1
15206,2
15206,7
15206,3
15206,7
15206,2
15206,3
15206,1
15206,18
15206,1
15206,8
15206,9
15206,12
15206,3
15206,5
15206,1
15206,6
15206,4
15206,4
15206,1
15206,5
15206,8
15206,23
15206,3
15206,4
15206,4
15206,4
15206,7
15206,1
15206,1
15206,1
15206,2
15206,3
15206,2
15206,1
15206,7
15206,14
15206,3
15206,1
15206,1
15206,4
15206,14
15206,4
15206,1
15206,16
15206,5
15206,2
15206,4
15206,1
15206,2
15206,2
15206,3
15206,4
15206,1
15206,17
15206,1
15206,5
15206,4
15206,2
15206,2
15206,3
15206,5
15206,2
15206,2
15206,7
15206,1
15206,4
15206,3
15206,2
15206,7
15206,2
15206,1
15206,3
15206,3
15206,11
15206,3
15206,4
15206,1
15206,4
15212,2
15212,2
15139,98
15108,8
15213,5
15213,4
15213,4
15116,2
15215,354
15235,86
15140,55
15146,1
15146,1
15146,2
15146,1
15146,1
15146,1
15146,2
15146,1
15206,250
15120,4
15120,4
15226,3
15226,2
15132,110
15221,1
15221,1
15221,135
15475,21
15475,42
15212,2
15212,2
15212,4
15213,1
15206,52
15110,137
15236,8
15074,5
15074,6
15108,53
16201,45
16201,45
15501,63
15501,63
15145,4
15145,130
15145,15
15145,8
15108,81
15236,2
15236,3
15236,3
15531,4
15202-1730,5
15236,10
15061,10
15061,10
15061,10
15202-1730,10
15531,12
15061,15
16001,15
16001,16
16001,16
15531,18
15090,18
16001,18
16001,19
15090,20
15090,12
15090,20
15531,23
16001,23
15090,15
15090,20
15090,25
15090,15
15090,19
16001,29
16001,29
15090,20
15090,20
15090,20
15061,30
15701,12
15701,18
15701,20
15701,22
15090,20
15090,20
15090,20
15701,12
15219,40
15701,14
15701,22
15701,18
15701,28
15090,35
15219,40
15701,28
15090,20
15531,43
15701,17
16001,43
15701,28
15701,28
15090,35
15090,35
15701,20
15061,50
15475,54
15701,42
15701,22
15102,7
15701,30
15475,67
15475,75
15475,81
15701,80
15701,20
15061,3
15701,42
15701,103
15701,50
15061,30
15701,60
15701,96
16059,25
15219,20
15219,20
15061,25
15475,335
15061,40
15061,30
15061,55
16059,15
15061,100
15061,125
15061,40
15061,150
15061,15
15061,5
15061,210
15905,326
16059,10
15061,60
15061,140
15061,15
15061,40
16059,35
15061,170
15061,180
15061,140
15061,415
16201,83
16201,83
16201,45
16201,45
15205,2
15205,4
15205,6
15136,6
15136,6
15136,4
15136,46
15136,8
15136,4
15136,6
15136,6
15136,6
15136,4
15136,6
15136,5
15136,4
15136,6
15136,10
15136,8
15136,6
15136,6
16101,6
16101,4
16132,6
16132,4
16101,5
16101,4
16101,5
16101,4
16101,6
16101,4
16141,4
16141,4
16120,3
16120,3
16102,3
16102,4
16143,4
16143,4
15905,120
15905,132
16117,286
15224,3
15224,6
15224,6
15106,61
15056,2
15221,7
15221,7
15207,2
15207,146
15206,481
15101,4
15101,5
15101,8
15101,6
15214,1
15220,4
15102,4
15102,3
15239,60
15236,7
15236,13
15108,15
15501,50
16059,80
16059,20
15126,3
15126,5
15221,85
15212,4
15212,6
15219,2
15219,2
15219,2
15219,2
15219,2
15147,1
15037,5
15037,5
15037,5
15037,51
15223,2
15223,2
15223,3
15223,3
15223,2
15223,4
15223,3
15223,3
15120,58
15148,2
15148,2
15148,4
16001,3
16001,3
16001,3
15108,153
15147,8
15147,5
15147,283
15024,1
15024,63
15221,8
15208,5
15216,3
15216,3
15216,4
15216,4
15216,4
15216,5
15216,4
15216,200
15133,2
15133,2
15133,2
15133,59
15132,42
15110,3
15110,10
15110,20
15217,10
15210,1
15210,2
15210,20
15236,3
15061,5
15108,5
15108,7
15108,9
15108,11
15108,11
15236,12
15108,13
15108,17
16001,20
15061,20
15212,25
15090,20
15090,20
15701,12
15212,27
15701,12
15701,18
15212,30
15223,15
15223,19
15090,20
15090,25
15701,14
15219,40
15212,40
15061,40
15212,42
15212,43
15212,48
15212,50
15219,60
15090,50
15144,21
15701,69
15061,35
15552,35
15219,220
15219,20
15223,5
15221,51
15221,80
15061,195
15905,350
15061,1150
15061,560
15110,315
15218,2
15140,70
15045,5
15045,5
15146,1
15146,1
15146,1
15146,1
15146,1
15146,1
15210,36
15037,3
15037,4
15037,125
15025,1
15025,129
15108,114
15203,2
15203,4
15224,226
15224,1
15224,2
15212,1
15219,2
15219,5
15219,3
15215,45
15236,1
15236,2
15236,5
15132,2
15206,3
15206,3
15201,2
15003,15
15701,1
15701,1
15701,1
15701,2
15701,2
15701,1
15221,2
15221,2
15221,2
15208,2
15208,2
15208,2
15208,4
15074,3
15228,6
15228,4
15228,8
15228,8
15228,10
15228,10
15228,20
15207,1
15207,1
15207,1
15207,2
15207,1
15207,2
15207,2
15207,2
15224,3
15224,4
15224,5
15224,6
15035,167
15110,30
15236,26
15061,30
15236,32
15236,20
15131,6
15530,104
15136,4
15102,114
15061,70
15061,220
15061,450
15061,60
15061,244
16059,35
15061,75
15102,2
15102,2
15108,10
15108,107
15088,4
15088,4
15088,4
15088,4
15088,2
15132,111
15238,10
15238,1
15238,1
15238,1
15238,1
15238,1
15238,2
15238,1
15238,1
15238,3
15701,9
15701,3
15206,3
15206,31
15206,3
15206,2
15206,4
15206,12
15206,8
15206,1
15206,1
15206,7
15206,2
15206,2
15206,2
15206,3
15206,7
15206,2
15206,4
15206,5
15206,4
15206,13
15206,2
15206,6
15206,1
15206,1
15206,3
15206,2
15206,3
15206,1
15206,2
15206,4
15206,1
15206,1
15206,6
15206,1
15206,3
15206,8
15206,2
15206,12
15206,14
15206,4
15206,1
15206,3
15206,3
15206,2
15206,7
15206,2
15206,23
15206,2
15206,13
15206,12
15201,52
15236,7
15108,68
15101,3
15101,25
15101,3
15101,10
15024,4533
16059,125
16037,1
16037,5
16037,4
16037,4
16037,5
15210,200
15221,2
15221,7
15207,1
15207,146
15224,30
15224,520
15214,2
15214,2
15214,83
15005-1716,2
15005-1716,2
15005-1716,3
15005-1716,4
15005-1716,5
15239,3
15132,4
15210,4
15210,5
15210,3
15210,10
15210,10
15210,7
15210,3
15140,1
15221,1
15221,1
15221,114
15129,1
15226,411
15206,7
15206,6
15206,2
15206,12
15206,4
15206,5
15206,7
15206,1
15236,4
15236,17
15219,40
15212,58
15219,60
15212,89
16059,15
15219,160
15219,20
15219,20
15061,145
15061,120
15061,90
15061,1100
16023,2
16023,2
16023,4
16023,5
16023,8
16023,4
16023,3
16023,7
15207,4
15207,4
15207,5
15207,4
15207,4
15229,2
15229,2
15212,6
15212,10
15701,11
15701,21
15701,21
15701,42
15701,60
15701,60
15701,60
15208,231
15110,396
15221,95
15208,6
15208,6
15205,2
15205,2
15205,3
15205,5
15236,2
15236,45
16057,2
16057,2
16057,2
16057,8
16057,4
16057,6
16057,4
16057,6
16057,16
16057,8
16057,8
16057,18
16057,20
15001,50
15227,2
15227,4
15227,4
15227,4
15227,108
15024,127
15218,6
15120,3
15120,4
15120,258
15146,45
15221,218
15227,4
15227,6
15227,3
15227,106
15227,6
15147,475
15218,104
15024,172
16001,5
15108,6
15108,7
15108,9
15223,8
15108,13
15108,16
15061,20
15223,13
15061,35
15212,40
15219,60
15212,65
15221,6
15219,40
15221,56
15223,11
15061,30
15061,200
15061,960
15024,1570
16101,7
15108,285
15235,3
15206,1
15206,1
15206,1
15206,1
15206,1
15206,1
15206,1
15206,2
15236,15
15061,30
15236,33
15236,20
15061,70
15905,493
15061,170
15140,100
15235,30
15146,1
15146,1
15146,22
15146,2
15037,2
15037,4
15037,197
15206,5
15206,15
15206,2
15206,3
15203,1
15203,1
15203,4
15203,4
15221,1
15221,100
16115,18
15219,1
15219,1
15219,4
15219,2
15219,3
15209,2
15209,5
15209,3
15131,3
15131,6
15131,3
15131,4
15131,6
15131,6
15131,5
15131,368
15228,4
15110,624
15144,6
15025,2
15215,188
15213,1
15120,110
15207,2
15236,2
15236,2
15236,5
15236,5
15236,10
15236,5
15108,217
15131,3
15131,6
15131,6
15216,5
15216,5
15216,5
15216,12
15136,89
15210,99
15132,1
15108,2
15108,7
15108,8
15108,7
15108,12
15221,3
15102,15
15024,15
15122,4
15065,3
16023,3
15024,2825
15108,1
15108,58
15226,5
15226,6
15226,10
15222,3
15222,2
15222,2
15222,2
15222,4
15222,4
16037,6
15106,40
15140,67
15221,7
15221,4
15214,1
15214,1
15214,36
15101,10
15102,10
15226,1
15226,3
15226,41
15239,3
15132,20
15104,9
15106,2
15106,3
16059,8
16059,30
15126,3
15126,8
16059,10
16059,613
15108,2
15108,4
15108,7
15108,7
15221,1
15120,3
15024,700
15219,1
15219,1
15219,110
15212,4
15212,6
15061,10
15061,10
15061,10
15061,10
15061,20
15061,20
15061,10
15207,5
15212,2
15212,2
15211,5
15211,10
15211,8
15211,15
15207,2
15207,65
15132,6
15024,1
15024,1
15034,4
15034,4
15034,4
15034,4
16059,34
16059,67
15108,20
15236,57
15147,335
15221,8
15221,8
15133,1
15133,2
15133,2
15219,2
15145,4
15132,2
15132,110
15120,1
15120,45
16057,2
15045,3
15045,3
