zip,tract,usps_zip_pref_city,usps_zip_pref_state,res_ratio,bus_ratio,oth_ratio,tot_ratio
19567,42011010500,WOMELSDORF,PA,0.561482085,0.596638655,0.824561404,0.568768997
15135,42003496200,MCKEESPORT,PA,0.992605481,1.000000000,1.000000000,0.993131313
15135,42003497000,MCKEESPORT,PA,0.007394519,0.000000000,0.000000000,0.006868687
15679,42129806600,RUFFS DALE,PA,0.357095270,0.293103448,0.555555556,0.355867347
15679,42129804900,RUFFS DALE,PA,0.047968021,0.017241379,0.000000000,0.046556122
15679,42129806100,RUFFS DALE,PA,0.281145903,0.362068966,0.222222222,0.283801020
15679,42129806500,RUFFS DALE,PA,0.009993338,0.000000000,0.000000000,0.009566327
15679,42129805000,RUFFS DALE,PA,0.050632911,0.086206897,0.000000000,0.051658163
15679,42129806200,RUFFS DALE,PA,0.253164557,0.241379310,0.222222222,0.252551020
15686,42005951700,SPRING CHURCH,PA,0.384223919,0.285714286,0.285714286,0.377672209
15686,42005951600,SPRING CHURCH,PA,0.610687023,0.714285714,0.714285714,0.617577197
15686,42005950800,SPRING CHURCH,PA,0.005089059,0.000000000,0.000000000,0.004750594
16627,42021012100,COALPORT,PA,0.066050198,0.000000000,0.000000000,0.059382423
16627,42033331600,COALPORT,PA,0.013210040,0.000000000,0.000000000,0.011876485
16627,42033331800,COALPORT,PA,0.920739762,1.000000000,1.000000000,0.928741093
17087,42075002800,RICHLAND,PA,0.199324324,0.216216216,0.000000000,0.197649573
17087,42011010400,RICHLAND,PA,0.300675676,0.135135135,0.181818182,0.292735043
17087,42075003000,RICHLAND,PA,0.487612613,0.594594595,0.818181818,0.495726496
17087,42011010100,RICHLAND,PA,0.012387387,0.054054054,0.000000000,0.013888889
19551,42011010600,ROBESONIA,PA,0.001413761,0.018348624,0.000000000,0.002210433
19551,42011010500,ROBESONIA,PA,0.696983977,0.880733945,1.000000000,0.709991158
19551,42071010101,ROBESONIA,PA,0.015080113,0.000000000,0.000000000,0.014146773
19551,42011013500,ROBESONIA,PA,0.000000000,0.018348624,0.000000000,0.000884173
19551,42011010700,ROBESONIA,PA,0.090951932,0.009174312,0.000000000,0.085764810
19551,42011010400,ROBESONIA,PA,0.137606032,0.055045872,0.000000000,0.131741821
19551,42075003000,ROBESONIA,PA,0.057964185,0.018348624,0.000000000,0.055260831
17953,42107002400,MIDDLEPORT,PA,1.000000000,1.000000000,1.000000000,1.000000000
19490,42091206801,WORCESTER,PA,1.000000000,1.000000000,1.000000000,1.000000000
15475,42051261300,REPUBLIC,PA,0.000000000,0.000000000,0.120622568,0.120622568
15475,42051261401,REPUBLIC,PA,0.000000000,0.000000000,0.879377432,0.879377432
17535,42071014101,KINZERS,PA,0.037349398,0.111111111,0.000000000,0.039823009
17535,42071014201,KINZERS,PA,0.109638554,0.066666667,0.000000000,0.103982301
17535,42071014202,KINZERS,PA,0.556626506,0.444444444,0.068965517,0.535398230
17535,42071014102,KINZERS,PA,0.219277108,0.355555556,0.862068966,0.246681416
17535,42071014300,KINZERS,PA,0.075903614,0.022222222,0.068965517,0.073008850
17535,42071012900,KINZERS,PA,0.001204819,0.000000000,0.000000000,0.001106195
19105,42101000500,PHILADELPHIA,PA,1.000000000,1.000000000,1.000000000,1.000000000
15957,42021011700,STRONGSTOWN,PA,0.451612903,0.750000000,0.000000000,0.330316742
15957,42063961400,STRONGSTOWN,PA,0.548387097,0.250000000,1.000000000,0.669683258
18016,42095010600,BETHLEHEM,PA,1.000000000,1.000000000,1.000000000,1.000000000
18357,42089300201,SKYTOP,PA,1.000000000,1.000000000,0.000000000,1.000000000
15490,42051260402,WHITE,PA,0.286852590,0.000000000,0.000000000,0.284584980
15490,42051260500,WHITE,PA,0.713147410,1.000000000,1.000000000,0.715415020
15549,42111020900,LISTIE,PA,0.000000000,1.000000000,1.000000000,1.000000000
15713,42063961600,AULTMAN,PA,1.000000000,1.000000000,0.000000000,1.000000000
18084,42091207500,SUMNEYTOWN,PA,0.188679245,0.000000000,0.000000000,0.158730159
18084,42091207600,SUMNEYTOWN,PA,0.792452830,0.900000000,0.000000000,0.809523810
18084,42091207400,SUMNEYTOWN,PA,0.018867925,0.100000000,0.000000000,0.031746032
16331,42031160300,KOSSUTH,PA,1.000000000,1.000000000,1.000000000,1.000000000
17930,42107002200,CUMBOLA,PA,0.070588235,0.000000000,0.000000000,0.068965517
17930,42107002400,CUMBOLA,PA,0.929411765,1.000000000,1.000000000,0.931034483
15712,42063960300,ARCADIA,PA,0.000000000,1.000000000,1.000000000,1.000000000
17041,42075004000,LAWN,PA,1.000000000,1.000000000,1.000000000,1.000000000
17763,42081010100,RALSTON,PA,1.000000000,1.000000000,0.000000000,1.000000000
15705,42063961102,INDIANA,PA,0.000000000,0.000000000,1.000000000,1.000000000
17835,42119090200,LAURELTON,PA,1.000000000,1.000000000,0.000000000,1.000000000
17882,42109070400,TROXELVILLE,PA,0.000000000,1.000000000,0.000000000,1.000000000
15132,42003552200,MCKEESPORT,PA,0.056290532,0.040590406,0.021897810,0.053572782
15132,42003564400,MCKEESPORT,PA,0.000951146,0.002767528,0.000000000,0.001060847
15132,42003552000,MCKEESPORT,PA,0.109814094,0.018450185,0.076642336,0.100932030
15132,42003564200,MCKEESPORT,PA,0.000086468,0.000922509,0.000000000,0.000151550
15132,42003503002,MCKEESPORT,PA,0.005188067,0.008302583,0.003649635,0.005380011
15132,42003501000,MCKEESPORT,PA,0.079463900,0.109778598,0.094890511,0.082594529
15132,42003551300,MCKEESPORT,PA,0.104712495,0.106088561,0.052919708,0.102674850
15132,42003552100,MCKEESPORT,PA,0.049113705,0.080258303,0.091240876,0.053421232
15132,42003551900,MCKEESPORT,PA,0.083009079,0.392988930,0.140510949,0.110858528
15132,42003551200,MCKEESPORT,PA,0.158063121,0.042435424,0.253649635,0.152534667
15132,42003552300,MCKEESPORT,PA,0.113964548,0.025830258,0.071167883,0.104948094
15132,42003504100,MCKEESPORT,PA,0.001124081,0.000922509,0.000000000,0.001060847
15132,42003500300,MCKEESPORT,PA,0.002594034,0.002767528,0.000000000,0.002500568
15132,42003550900,MCKEESPORT,PA,0.096930393,0.076568266,0.107664234,0.095703569
15132,42003552400,MCKEESPORT,PA,0.138694336,0.091328413,0.085766423,0.132605895
15207,42003488300,PITTSBURGH,PA,0.000484183,0.000000000,0.000000000,0.000442217
15207,42003151600,PITTSBURGH,PA,0.204970949,0.194945848,0.247588424,0.206515330
15207,42003151700,PITTSBURGH,PA,0.042769529,0.014440433,0.064308682,0.042600236
15207,42003310300,PITTSBURGH,PA,0.009360878,0.003610108,0.000000000,0.008696934
15207,42003980500,PITTSBURGH,PA,0.002582311,0.000000000,0.000000000,0.002358491
15207,42003562300,PITTSBURGH,PA,0.299386701,0.386281588,0.292604502,0.302623821
15207,42003488500,PITTSBURGH,PA,0.006778567,0.000000000,0.012861736,0.006780660
15207,42003562900,PITTSBURGH,PA,0.208037444,0.296028881,0.215434084,0.211969340
15207,42003310200,PITTSBURGH,PA,0.225629438,0.104693141,0.167202572,0.218012972
15239,42003526302,PITTSBURGH,PA,0.245988725,0.356550580,0.560137457,0.261612967
15239,42003526201,PITTSBURGH,PA,0.176712923,0.135986733,0.089347079,0.171773078
15239,42003523702,PITTSBURGH,PA,0.000867303,0.004975124,0.006872852,0.001284839
15239,42003526101,PITTSBURGH,PA,0.079032958,0.039800995,0.003436426,0.074520656
15239,42003526202,PITTSBURGH,PA,0.217042498,0.334991708,0.281786942,0.225933979
15239,42003521500,PITTSBURGH,PA,0.000108413,0.014925373,0.003436426,0.001087171
15239,42003526301,PITTSBURGH,PA,0.182675629,0.041459370,0.013745704,0.169401067
15239,42003526102,PITTSBURGH,PA,0.096704250,0.067993367,0.041237113,0.093397905
15239,42003521100,PITTSBURGH,PA,0.000000000,0.001658375,0.000000000,0.000098834
15239,42129802101,PITTSBURGH,PA,0.000867303,0.001658375,0.000000000,0.000889504
15473,42051260100,PERRYOPOLIS,PA,0.032467532,0.000000000,0.003861004,0.027404621
15473,42051261000,PERRYOPOLIS,PA,0.042857143,0.032258065,0.000000000,0.036539495
15473,42051261100,PERRYOPOLIS,PA,0.204545455,0.129032258,0.007722008,0.174637292
15473,42051260200,PERRYOPOLIS,PA,0.720129870,0.838709677,0.988416988,0.761418592
15618,42063961800,AVONMORE,PA,0.011235955,0.000000000,0.000000000,0.010067114
15618,42005951700,AVONMORE,PA,0.119850187,0.026315789,0.000000000,0.108221477
15618,42129801800,AVONMORE,PA,0.637640449,0.763157895,1.000000000,0.667785235
15618,42005951600,AVONMORE,PA,0.231273408,0.210526316,0.000000000,0.213926174
15767,42065951200,PUNXSUTAWNEY,PA,0.241526025,0.210674157,0.322916667,0.240729101
15767,42033330500,PUNXSUTAWNEY,PA,0.005247483,0.000000000,0.000000000,0.004651163
15767,42063960100,PUNXSUTAWNEY,PA,0.044249043,0.021067416,0.000000000,0.041106223
15767,42065951300,PUNXSUTAWNEY,PA,0.211884839,0.412921348,0.593750000,0.239094909
15767,42065951000,PUNXSUTAWNEY,PA,0.126648702,0.078651685,0.020833333,0.119798869
15767,42065951100,PUNXSUTAWNEY,PA,0.243511559,0.224719101,0.052083333,0.237209302
15767,42063960200,PUNXSUTAWNEY,PA,0.000141824,0.000000000,0.000000000,0.000125707
15767,42033331500,PUNXSUTAWNEY,PA,0.002552829,0.000000000,0.000000000,0.002262728
15767,42065950900,PUNXSUTAWNEY,PA,0.124237697,0.051966292,0.010416667,0.115021999
15658,42129808100,LIGONIER,PA,0.001998668,0.000000000,0.000000000,0.001788198
15658,42129808300,LIGONIER,PA,0.060404175,0.004866180,0.008403361,0.054639380
15658,42129807300,LIGONIER,PA,0.000666223,0.000000000,0.000000000,0.000596066
15658,42129808402,LIGONIER,PA,0.471241395,0.299270073,0.218487395,0.451221935
15658,42129808500,LIGONIER,PA,0.212747058,0.639902676,0.773109244,0.260878204
15658,42129808600,LIGONIER,PA,0.075727293,0.014598540,0.000000000,0.068944963
15658,42129808401,LIGONIER,PA,0.177215190,0.041362530,0.000000000,0.161931254
15923,42129808300,BOLIVAR,PA,0.995153473,1.000000000,1.000000000,0.995377504
15923,42129808402,BOLIVAR,PA,0.004846527,0.000000000,0.000000000,0.004622496
15955,42021013300,SIDMAN,PA,0.286384977,0.450000000,0.955357143,0.365853659
15955,42021013100,SIDMAN,PA,0.355633803,0.250000000,0.000000000,0.313008130
15955,42021013200,SIDMAN,PA,0.357981221,0.300000000,0.044642857,0.321138211
16132,42073010500,HILLSVILLE,PA,1.000000000,0.000000000,1.000000000,1.000000000
16323,42121201500,FRANKLIN,PA,0.001039096,0.000000000,0.000000000,0.000900597
16323,42121200100,FRANKLIN,PA,0.053513443,0.024611399,0.000000000,0.048519644
16323,42121200400,FRANKLIN,PA,0.167943889,0.317357513,0.415048544,0.192389958
16323,42121200300,FRANKLIN,PA,0.100922198,0.128238342,0.072815534,0.101992570
16323,42121200500,FRANKLIN,PA,0.157033381,0.173575130,0.361650485,0.167961274
16323,42121200200,FRANKLIN,PA,0.202363943,0.097150259,0.031553398,0.185297760
16323,42121201300,FRANKLIN,PA,0.063514742,0.064766839,0.016990291,0.061465721
16323,42121200600,FRANKLIN,PA,0.253669308,0.194300518,0.101941748,0.241472476
16157,42073011000,WAMPUM,PA,0.010844307,0.000000000,0.000000000,0.009289980
16157,42073011400,WAMPUM,PA,0.359411309,0.641509434,1.000000000,0.438619774
16157,42073011300,WAMPUM,PA,0.055770720,0.075471698,0.000000000,0.050431321
16157,42073011100,WAMPUM,PA,0.137877614,0.037735849,0.000000000,0.119442601
16157,42007605300,WAMPUM,PA,0.185902401,0.094339623,0.000000000,0.162574652
16157,42073011500,WAMPUM,PA,0.250193648,0.150943396,0.000000000,0.219641672
16350,42123970200,SUGAR GROVE,PA,0.162616822,0.000000000,0.000000000,0.160073597
16350,42123970300,SUGAR GROVE,PA,0.837383178,1.000000000,1.000000000,0.839926403
16403,42039110100,CAMBRIDGE SPRINGS,PA,0.003436426,0.000000000,0.000000000,0.003160112
16403,42039110700,CAMBRIDGE SPRINGS,PA,0.020618557,0.000000000,0.000000000,0.018960674
16403,42039110900,CAMBRIDGE SPRINGS,PA,0.000763650,0.000000000,0.000000000,0.000702247
16403,42049012201,CAMBRIDGE SPRINGS,PA,0.023291333,0.006535948,0.000000000,0.021769663
16403,42049012100,CAMBRIDGE SPRINGS,PA,0.032073310,0.013071895,0.000000000,0.030196629
16403,42039110800,CAMBRIDGE SPRINGS,PA,0.099274532,0.039215686,0.000000000,0.093398876
16403,42039110202,CAMBRIDGE SPRINGS,PA,0.557464681,0.810457516,0.934210526,0.581109551
16403,42039110201,CAMBRIDGE SPRINGS,PA,0.263077511,0.130718954,0.065789474,0.250702247
16435,42039110201,SPRINGBORO,PA,0.068711656,0.142857143,0.000000000,0.067207416
16435,42049010104,SPRINGBORO,PA,0.018404908,0.000000000,0.000000000,0.017381228
16435,42039110300,SPRINGBORO,PA,0.912883436,0.857142857,1.000000000,0.915411356
16936,42117950500,MILLERTON,PA,0.100684262,0.029411765,0.000000000,0.097287184
16936,42117950400,MILLERTON,PA,0.000977517,0.000000000,0.000000000,0.000935454
16936,42015950600,MILLERTON,PA,0.153470186,0.294117647,0.333333333,0.159962582
16936,42117950100,MILLERTON,PA,0.744868035,0.676470588,0.666666667,0.741814780
17019,42001030101,DILLSBURG,PA,0.006780962,0.005649718,0.000000000,0.006575801
17019,42133020310,DILLSBURG,PA,0.119882293,0.048022599,0.061855670,0.115494978
17019,42041012600,DILLSBURG,PA,0.006780962,0.000000000,0.000000000,0.006336681
17019,42133020410,DILLSBURG,PA,0.272517912,0.121468927,0.283505155,0.266379723
17019,42133020420,DILLSBURG,PA,0.502558854,0.790960452,0.634020619,0.517814443
17019,42041011700,DILLSBURG,PA,0.000511771,0.002824859,0.000000000,0.000597800
17019,42133020320,DILLSBURG,PA,0.090967247,0.031073446,0.020618557,0.086800574
17043,42041010900,LEMOYNE,PA,0.059974747,0.012987013,0.093525180,0.055633474
17043,42041010600,LEMOYNE,PA,0.736742424,0.760461760,0.690647482,0.736091632
17043,42041010203,LEMOYNE,PA,0.001578283,0.044733045,0.011990408,0.009583918
17043,42041010300,LEMOYNE,PA,0.201704545,0.181818182,0.203836930,0.198690977
17074,42099030502,NEWPORT,PA,0.053706947,0.008968610,0.000000000,0.049919485
17074,42099030302,NEWPORT,PA,0.000291886,0.000000000,0.000000000,0.000268384
17074,42099030202,NEWPORT,PA,0.666374781,0.695067265,0.974025974,0.674449812
17074,42099030601,NEWPORT,PA,0.023642732,0.026905830,0.000000000,0.023349436
17074,42099030100,NEWPORT,PA,0.036485698,0.000000000,0.000000000,0.033548041
17074,42099030201,NEWPORT,PA,0.219497957,0.269058296,0.025974026,0.218464842
17112,42043024700,HARRISBURG,PA,0.035560859,0.006578947,0.005128205,0.032778918
17112,42043022601,HARRISBURG,PA,0.156264916,0.380116959,0.266666667,0.175126904
17112,42043022401,HARRISBURG,PA,0.086634845,0.077485380,0.074358974,0.085700400
17112,42043024600,HARRISBURG,PA,0.264200477,0.130116959,0.120512821,0.251269036
17112,42043024502,HARRISBURG,PA,0.017124105,0.005847953,0.000000000,0.015930446
17112,42043022501,HARRISBURG,PA,0.157517900,0.097953216,0.082051282,0.151528243
17112,42043022605,HARRISBURG,PA,0.000417661,0.000000000,0.000000000,0.000378011
17112,42043022403,HARRISBURG,PA,0.110262530,0.101608187,0.241025641,0.112377147
17112,42043022604,HARRISBURG,PA,0.020226730,0.000730994,0.000000000,0.018360514
17112,42043022502,HARRISBURG,PA,0.151789976,0.199561404,0.210256410,0.156550383
17105,42043020100,HARRISBURG,PA,0.000000000,0.008620690,0.000000000,0.003773585
17105,42043021903,HARRISBURG,PA,1.000000000,0.991379310,1.000000000,0.996226415
17241,42041012900,NEWVILLE,PA,0.129543697,0.309090909,0.676470588,0.146887514
17241,42041013000,NEWVILLE,PA,0.381477185,0.190909091,0.078431373,0.368219876
17241,42041012800,NEWVILLE,PA,0.325019335,0.368181818,0.176470588,0.323989807
17241,42041013101,NEWVILLE,PA,0.001740139,0.000000000,0.000000000,0.001638151
17241,42041012702,NEWVILLE,PA,0.162219644,0.131818182,0.068627451,0.159264652
17327,42133022401,GLEN ROCK,PA,0.081962309,0.036363636,0.040816327,0.079280292
17327,42133023810,GLEN ROCK,PA,0.507627879,0.648484848,0.795918367,0.518133258
17327,42133022600,GLEN ROCK,PA,0.121746934,0.218181818,0.000000000,0.124543154
17327,42133022500,GLEN ROCK,PA,0.287765480,0.096969697,0.163265306,0.277199888
17327,42133023710,GLEN ROCK,PA,0.000299133,0.000000000,0.000000000,0.000281136
17327,42133023822,GLEN ROCK,PA,0.000598265,0.000000000,0.000000000,0.000562272
17551,42071013800,MILLERSVILLE,PA,0.069565217,0.062500000,0.044943820,0.069028915
17551,42071013701,MILLERSVILLE,PA,0.014434783,0.159722222,0.044943820,0.018385425
17551,42071013702,MILLERSVILLE,PA,0.011478261,0.006944444,0.000000000,0.011198395
17551,42071013502,MILLERSVILLE,PA,0.039478261,0.006944444,0.000000000,0.038107973
17551,42071013501,MILLERSVILLE,PA,0.027478261,0.006944444,0.022471910,0.026909577
17551,42071013601,MILLERSVILLE,PA,0.287304348,0.381944444,0.202247191,0.288316898
17551,42071013902,MILLERSVILLE,PA,0.019304348,0.013888889,0.000000000,0.018886846
17551,42071013602,MILLERSVILLE,PA,0.530956522,0.361111111,0.685393258,0.529165970
17815,42037050500,BLOOMSBURG,PA,0.002808817,0.018155410,0.006379585,0.004080300
17815,42093050100,BLOOMSBURG,PA,0.000793796,0.000000000,0.000000000,0.000707252
17815,42037051200,BLOOMSBURG,PA,0.208768395,0.353667393,0.416267943,0.226701485
17815,42037050300,BLOOMSBURG,PA,0.137815229,0.161220044,0.068580542,0.137206898
17815,42037051500,BLOOMSBURG,PA,0.026744825,0.005809731,0.000000000,0.024264186
17815,42037050800,BLOOMSBURG,PA,0.101728033,0.074074074,0.111642743,0.099994560
17815,42037050900,BLOOMSBURG,PA,0.111681016,0.161946260,0.089314195,0.114683641
17815,42037050200,BLOOMSBURG,PA,0.030713806,0.013071895,0.009569378,0.028670910
17815,42037051100,BLOOMSBURG,PA,0.230567259,0.052287582,0.191387560,0.215875088
17815,42037051000,BLOOMSBURG,PA,0.071808023,0.141612200,0.097288676,0.077906534
17815,42079216400,BLOOMSBURG,PA,0.008609635,0.005809731,0.000000000,0.008106197
17815,42037051400,BLOOMSBURG,PA,0.011357391,0.005083515,0.000000000,0.010499973
17815,42037050400,BLOOMSBURG,PA,0.024302375,0.002904866,0.000000000,0.021870410
17815,42037051300,BLOOMSBURG,PA,0.031935031,0.004357298,0.009569378,0.029106142
17815,42093050400,BLOOMSBURG,PA,0.000366367,0.000000000,0.000000000,0.000326424
18066,42077005401,NEW TRIPOLI,PA,0.090982941,0.076190476,0.000000000,0.088380952
18066,42077005402,NEW TRIPOLI,PA,0.259951259,0.057142857,0.000000000,0.246095238
18066,42077005302,NEW TRIPOLI,PA,0.563769293,0.552380952,0.931034483,0.571428571
18066,42077005301,NEW TRIPOLI,PA,0.085296507,0.314285714,0.068965517,0.094095238
18052,42077001900,WHITEHALL,PA,0.000762428,0.000000000,0.000000000,0.000674627
18052,42077005504,WHITEHALL,PA,0.000152486,0.000000000,0.000000000,0.000134925
18052,42077005601,WHITEHALL,PA,0.170707533,0.091458154,0.105839416,0.162112933
18052,42077005702,WHITEHALL,PA,0.155611467,0.358067299,0.228102190,0.174121298
18052,42077005705,WHITEHALL,PA,0.189082037,0.182053494,0.118613139,0.185927275
18052,42077005602,WHITEHALL,PA,0.233760293,0.296807593,0.175182482,0.236524320
18052,42077006001,WHITEHALL,PA,0.003354681,0.000862813,0.000000000,0.003035823
18052,42077005703,WHITEHALL,PA,0.121454712,0.029335634,0.071167883,0.112392903
18052,42077005704,WHITEHALL,PA,0.124275694,0.028472821,0.291970803,0.122984551
18052,42077000700,WHITEHALL,PA,0.000838670,0.012942192,0.009124088,0.002091345
18252,42107000300,TAMAQUA,PA,0.172581517,0.228744939,0.078512397,0.173373628
18252,42025020300,TAMAQUA,PA,0.000900739,0.000000000,0.000000000,0.000795292
18252,42107002700,TAMAQUA,PA,0.274725275,0.242914980,0.384297521,0.276443455
18252,42107002500,TAMAQUA,PA,0.084669429,0.032388664,0.008264463,0.077620487
18252,42107002400,TAMAQUA,PA,0.004503693,0.002024291,0.000000000,0.004135518
18252,42107002900,TAMAQUA,PA,0.087731940,0.121457490,0.041322314,0.088595515
18252,42107002800,TAMAQUA,PA,0.000000000,0.002024291,0.000000000,0.000159058
18252,42107002600,TAMAQUA,PA,0.374887408,0.370445344,0.487603306,0.378877048
18334,42089300309,LONG POND,PA,0.567204301,0.142857143,0.000000000,0.563200000
18334,42089300304,LONG POND,PA,0.432795699,0.857142857,1.000000000,0.436800000
18504,42069102000,SCRANTON,PA,0.103716344,0.086799277,0.111111111,0.103255734
18504,42069101900,SCRANTON,PA,0.067974972,0.045207957,0.092592593,0.068035392
18504,42069101700,SCRANTON,PA,0.140595374,0.039783002,0.101851852,0.134009106
18504,42069102200,SCRANTON,PA,0.107034509,0.072332731,0.081481481,0.104200670
18504,42069102300,SCRANTON,PA,0.142396663,0.282097649,0.205555556,0.151962890
18504,42069112400,SCRANTON,PA,0.012798635,0.003616637,0.000000000,0.011768748
18504,42069101600,SCRANTON,PA,0.118979901,0.122965642,0.092592593,0.117945194
18504,42069112500,SCRANTON,PA,0.057451650,0.086799277,0.055555556,0.058757839
18504,42069101800,SCRANTON,PA,0.133295411,0.209764919,0.096296296,0.135211752
18504,42069102100,SCRANTON,PA,0.115756542,0.050632911,0.162962963,0.114852676
18433,42069110402,JERMYN,PA,0.000948167,0.000000000,0.000000000,0.000867804
18433,42069111100,JERMYN,PA,0.044879899,0.064039409,0.000000000,0.044836563
18433,42069110201,JERMYN,PA,0.082490518,0.014778325,0.000000000,0.076366792
18433,42069111000,JERMYN,PA,0.312262958,0.251231527,0.400000000,0.310963263
18433,42069110700,JERMYN,PA,0.000632111,0.000000000,0.000000000,0.000578536
18433,42069110600,JERMYN,PA,0.300568900,0.591133005,0.555555556,0.324269598
18433,42069110202,JERMYN,PA,0.258217446,0.078817734,0.044444444,0.242117443
18641,42079210100,PITTSTON,PA,0.016493056,0.136000000,0.026595745,0.024653313
18641,42079210300,PITTSTON,PA,0.380497685,0.372000000,0.531914894,0.387262455
18641,42069112800,PITTSTON,PA,0.132233796,0.148000000,0.031914894,0.128402671
18641,42079210500,PITTSTON,PA,0.076967593,0.036000000,0.042553191,0.072675912
18641,42079210200,PITTSTON,PA,0.393807870,0.308000000,0.367021277,0.387005650
18661,42069112901,WHITE HAVEN,PA,0.000590842,0.000000000,0.000000000,0.000560695
18661,42025020106,WHITE HAVEN,PA,0.147710487,0.131944444,0.157894737,0.147182506
18661,42079215300,WHITE HAVEN,PA,0.123485968,0.055555556,0.026315789,0.119708438
18661,42079216800,WHITE HAVEN,PA,0.288330871,0.111111111,0.000000000,0.278104850
18661,42079215400,WHITE HAVEN,PA,0.439881832,0.701388889,0.815789474,0.454443510
18656,42079215900,SWEET VALLEY,PA,0.202067669,0.171428571,0.117647059,0.199820789
18656,42079211304,SWEET VALLEY,PA,0.165413534,0.057142857,0.000000000,0.159498208
18656,42079215800,SWEET VALLEY,PA,0.632518797,0.771428571,0.882352941,0.640681004
18834,42115032100,NEW MILFORD,PA,0.055757576,0.031914894,0.050000000,0.054372197
18834,42115032500,NEW MILFORD,PA,0.904242424,0.968085106,0.950000000,0.908632287
18834,42115032200,NEW MILFORD,PA,0.005454545,0.000000000,0.000000000,0.005044843
18834,42115032400,NEW MILFORD,PA,0.006060606,0.000000000,0.000000000,0.005605381
18834,42115032600,NEW MILFORD,PA,0.028484848,0.000000000,0.000000000,0.026345291
19103,42101000801,PHILADELPHIA,PA,0.050605653,0.010872080,0.050716221,0.044732155
19103,42101000700,PHILADELPHIA,PA,0.152893674,0.143418922,0.136662795,0.150054802
19103,42101000401,PHILADELPHIA,PA,0.159578286,0.136016655,0.067363531,0.147931223
19103,42101000803,PHILADELPHIA,PA,0.139928219,0.040249827,0.154858691,0.126489930
19103,42101000804,PHILADELPHIA,PA,0.077882459,0.076567199,0.070460705,0.077031100
19103,42101001201,PHILADELPHIA,PA,0.052041274,0.006708304,0.092528068,0.048910810
19103,42101000402,PHILADELPHIA,PA,0.151368327,0.481378672,0.172280294,0.202082477
19103,42101001202,PHILADELPHIA,PA,0.056482728,0.019430951,0.123886953,0.056959858
19103,42101000300,PHILADELPHIA,PA,0.129205922,0.079805690,0.124661247,0.121489245
19103,42101012500,PHILADELPHIA,PA,0.030013459,0.005551700,0.006581494,0.024318400
19078,42045403800,RIDLEY PARK,PA,0.005523877,0.022222222,0.006060606,0.006278171
19078,42045403902,RIDLEY PARK,PA,0.251603706,0.092592593,0.278787879,0.246136510
19078,42045404103,RIDLEY PARK,PA,0.249821810,0.137037037,0.178787879,0.241146169
19078,42045404102,RIDLEY PARK,PA,0.009800428,0.003703704,0.000000000,0.009014810
19078,42045410601,RIDLEY PARK,PA,0.073057733,0.000000000,0.024242424,0.067289118
19078,42045403901,RIDLEY PARK,PA,0.410192445,0.744444444,0.512121212,0.430135222
19151,42101009802,PHILADELPHIA,PA,0.157171776,0.074030552,0.038318912,0.146398141
19151,42101037500,PHILADELPHIA,PA,0.109311741,0.057579318,0.096415328,0.105796540
19151,42101009801,PHILADELPHIA,PA,0.068898207,0.141010576,0.033374536,0.071004389
19151,42101011300,PHILADELPHIA,PA,0.005133025,0.002350176,0.002472188,0.004841208
19151,42101009600,PHILADELPHIA,PA,0.004410064,0.002350176,0.006180470,0.004389362
19151,42101010000,PHILADELPHIA,PA,0.086538462,0.125734430,0.116192831,0.090240124
19151,42101010100,PHILADELPHIA,PA,0.223467322,0.345475911,0.242274413,0.231151562
19151,42101011200,PHILADELPHIA,PA,0.004843840,0.002350176,0.004944376,0.004712109
19151,42101980800,PHILADELPHIA,PA,0.002602660,0.023501763,0.004944376,0.003872967
19151,42101009500,PHILADELPHIA,PA,0.016772701,0.023501763,0.009888752,0.016782856
19151,42101011400,PHILADELPHIA,PA,0.199031232,0.153936545,0.384425216,0.206235476
19151,42101011500,PHILADELPHIA,PA,0.121818971,0.048178613,0.060568603,0.114575265
19333,42029300104,DEVON,PA,0.080999769,0.005540166,0.000000000,0.073302791
19333,42029300108,DEVON,PA,0.467715807,0.207756233,0.550000000,0.450229071
19333,42029300202,DEVON,PA,0.121962509,0.022160665,0.066666667,0.113077884
19333,42029300201,DEVON,PA,0.324693358,0.739612188,0.366666667,0.356934611
19333,42045409803,DEVON,PA,0.003471419,0.000000000,0.016666667,0.003540192
19333,42029300107,DEVON,PA,0.001157140,0.024930748,0.000000000,0.002915452
19399,42029300108,SOUTHEASTERN,PA,1.000000000,1.000000000,1.000000000,1.000000000
15444,42051261200,HILLER,PA,0.021428571,0.000000000,0.000000000,0.016853933
15444,42051261300,HILLER,PA,0.978571429,1.000000000,1.000000000,0.983146067
15470,42051262702,OHIOPYLE,PA,0.390449438,0.833333333,0.958333333,0.432642487
15470,42051262701,OHIOPYLE,PA,0.609550562,0.166666667,0.041666667,0.567357513
18451,42103950301,PAUPACK,PA,0.704347826,0.750000000,1.000000000,0.715469613
18451,42103950302,PAUPACK,PA,0.295652174,0.250000000,0.000000000,0.284530387
15034,42003488300,DRAVOSBURG,PA,0.011684518,0.010638298,0.000000000,0.010500808
15034,42003487000,DRAVOSBURG,PA,0.988315482,0.989361702,1.000000000,0.989499192
16681,42033331600,SMOKERUN,PA,0.000000000,1.000000000,1.000000000,1.000000000
16647,42061950600,HESSTON,PA,1.000000000,1.000000000,1.000000000,1.000000000
